TAIL,DAY_TO_GO,EQP,SUBFLEET,CHECK_MH,SCHED_DATE,STATION_NAME,DESCR,CHECK_SEQ
T564,108,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T565,82,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T566,38,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T567,61,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T568,96,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T569,92,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T057,52,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T570,53,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T571,41,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T572,31,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T573,66,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T574,81,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T575,81,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T576,61,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T577,54,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T579,41,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T058,75,321,321K,120,,,CKC | A12 | ARBS | CFM A-CHECK 12,A12
T580,58,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T581,54,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T582,73,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T583,85,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T584,41,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T586,98,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T587,23,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T588,44,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T589,105,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T059,42,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T059,49,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T059,36,321,321K,120,,,CKC | A10 | ARBS | CFM A-CHECK 10,A10
T059,58,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T059,52,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T059,52,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T059,48,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T590,92,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T591,54,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T592,71,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T593,60,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T594,22,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T595,81,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T596,107,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T597,54,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T598,34,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T599,35,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T006,80,319,319S,120,,,CKC | A05 | ARBS | CFM A-CHECK 5,A05
T060,47,321,321K,120,,,CKC | A10 | ARBS | CFM A-CHECK 10,A10
T060,75,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T060,83,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T060,97,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T060,97,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T060,96,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T060,101,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T600,49,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T601,68,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T602,59,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T603,67,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T605,75,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T606,90,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T607,97,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T608,51,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T609,109,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T061,40,321,321K,120,,,CKC | A10 | ARBS | CFM A-CHECK 10,A10
T061,83,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T061,93,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T061,93,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T061,88,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T061,98,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T061,106,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T610,25,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T611,22,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T612,78,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T613,42,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T614,42,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T615,60,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T616,106,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T617,77,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T619,99,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T062,24,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T062,181,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T062,189,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T062,170,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T062,170,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T062,180,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T062,182,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T062,476,321,321K,92,,,CKC | C10 | A320 SERIES C10 PHASE CHECK,C10
T062,435,321,321K,92,,,CKC | C08 | A320 SERIES C8 PHASE CHECK,C08
T062,474,321,321K,92,,,CKC | C09 | A320 SERIES C9 PHASE CHECK,C09
T062,484,321,321K,92,,,CKC | C07 | A320 SERIES C7 PHASE CHECK,C07
T620,67,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T621,17,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T622,16,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T623,25,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T624,32,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T625,110,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T626,88,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T627,42,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T628,84,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T629,71,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T063,94,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T063,286,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T063,289,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T063,288,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T063,292,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T063,301,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T063,301,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T063,573,321,321K,92,,,CKC | C07 | A320 SERIES C7 PHASE CHECK,C07
T063,568,321,321K,92,,,CKC | C08 | A320 SERIES C8 PHASE CHECK,C08
T063,584,321,321K,92,,,CKC | C10 | A320 SERIES C10 PHASE CHECK,C10
T063,566,321,321K,92,,,CKC | C09 | A320 SERIES C9 PHASE CHECK,C09
T630,96,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T631,86,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T632,20,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T633,26,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T634,56,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T635,43,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T638,98,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T639,104,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T064,63,321,321K,120,,,CKC | A11 | ARBS | CFM A-CHECK 11,A11
T640,42,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T641,48,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T642,51,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T643,86,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T644,87,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T645,75,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T646,106,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T647,50,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T648,35,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T649,61,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T065,47,321,321K,120,,,CKC | A12 | ARBS | CFM A-CHECK 12,A12
T065,298,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T065,319,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T065,341,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T065,344,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T065,346,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T065,370,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T650,42,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T651,70,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T652,38,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T653,72,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T654,87,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T655,106,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T656,103,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T657,84,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T658,110,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T659,33,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T066,43,321,321K,120,,,CKC | A02 | ARBS | CFM A-CHECK 2,A02
T066,374,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T066,377,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T066,387,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T066,390,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T066,390,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T660,49,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T661,23,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T662,64,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T663,65,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T664,69,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T665,35,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T667,104,737,738K,96,,,CKC | A020 | 737NG | A020CHECK,A020
T668,80,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T669,65,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T067,91,321,321K,120,,,CKC | A11 | ARBS | CFM A-CHECK 11,A11
T067,374,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T067,364,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T067,364,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T067,381,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T067,385,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T067,388,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T670,31,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T671,38,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T672,34,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T673,57,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T674,82,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T675,91,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T676,19,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T677,29,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T678,82,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T679,51,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T068,76,321,321K,120,,,CKC | A11 | ARBS | CFM A-CHECK 11,A11
T681,28,737,738K,96,,,CKC | A018 | 737NG | A018CHECK,A018
T682,19,737,738K,96,,,CKC | A019 | 737NG | A019CHECK,A019
T683,41,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T684,53,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T685,97,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T686,66,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T687,48,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T688,84,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T689,75,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T069,38,321,321K,120,,,CKC | A02 | ARBS | CFM A-CHECK 2,A02
T690,40,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T691,51,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T692,101,737,738R,96,,,CKC | A021 | 737NG | A021CHECK,A021
T693,75,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T694,64,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T695,70,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T696,104,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T697,70,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T698,64,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T699,23,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T007,96,319,319S,120,,,CKC | A05 | ARBS | CFM A-CHECK 5,A05
T070,55,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T700,100,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T701,45,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T702,69,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T704,55,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T705,33,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T706,37,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T707,59,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T708,44,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T709,94,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T071,51,321,321K,120,,,CKC | A03 | ARBS | CFM A-CHECK 3,A03
T710,34,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T711,88,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T712,35,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T713,48,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T714,53,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T715,19,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T716,96,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T717,78,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T718,89,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T719,82,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T072,55,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T720,93,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T721,49,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T722,42,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T723,63,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T724,23,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T725,41,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T726,59,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T727,58,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T728,106,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T729,100,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T073,34,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T730,88,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T731,64,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T732,19,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T733,44,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T734,70,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T736,101,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T737,86,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T738,71,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T739,24,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T074,85,321,321K,120,,,CKC | A12 | ARBS | CFM A-CHECK 12,A12
T740,83,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T741,108,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T742,104,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T743,60,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T744,94,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T745,32,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T746,69,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T747,70,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T748,53,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T749,97,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T075,90,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T750,72,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T751,37,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T752,61,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T753,19,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T754,80,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T755,97,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T756,95,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T758,63,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T759,108,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T076,20,321,321K,120,,,CKC | A10 | ARBS | CFM A-CHECK 10,A10
T760,20,737,738R,96,,,CKC | A019 | 737NG | A019CHECK,A019
T761,53,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T762,65,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T763,49,737,738R,96,,,CKC | A020 | 737NG | A020CHECK,A020
T764,32,737,738M,96,,,CKC | A014 | 737MAX8 A014CHECK,A014
T765,46,737,738M,96,,,CKC | A014 | 737MAX8 A014CHECK,A014
T766,12,737,738M,96,,,CKC | A013 | 737MAX8 A013CHECK,A013
T768,30,737,738M,96,,,CKC | A012 | 737MAX8 A012CHECK,A012
T769,25,737,738M,96,,,CKC | A012 | 737MAX8 A012CHECK,A012
T077,54,321,321K,120,,,CKC | A02 | ARBS | CFM A-CHECK 2,A02
T770,48,737,738M,96,,,CKC | A011 | 737MAX8 A011CHECK,A011
T771,39,737,738M,96,,,CKC | A010 | 737MAX8 A010CHECK,A010
T772,53,737,738M,96,,,CKC | A011 | 737MAX8 A011CHECK,A011
T773,48,737,738M,96,,,CKC | A010 | 737MAX8 A010CHECK,A010
T774,51,737,738M,96,,,CKC | A010 | 737MAX8 A010CHECK,A010
T776,19,737,738M,96,,,CKC | A009 | 737MAX8 A009CHECK,A009
T777,18,737,738M,96,,,CKC | A008 | 737MAX8 A008CHECK,A008
T778,53,737,738M,96,,,CKC | A008 | 737MAX8 A008CHECK,A008
T779,54,737,738M,96,,,CKC | A007 | 737MAX8 A007CHECK,A007
T078,41,321,321K,120,,,CKC | A02 | ARBS | CFM A-CHECK 2,A02
T780,47,737,738M,96,,,CKC | A007 | 737MAX8 A007CHECK,A007
T781,53,737,738M,96,,,CKC | A007 | 737MAX8 A007CHECK,A007
T782,29,737,738M,96,,,CKC | A006 | 737MAX8 A006CHECK,A006
T783,53,737,738M,96,,,CKC | A007 | 737MAX8 A007CHECK,A007
T784,48,737,738M,96,,,CKC | A006 | 737MAX8 A006CHECK,A006
T785,22,737,738M,96,,,CKC | A005 | 737MAX8 A005CHECK,A005
T786,58,737,738M,96,,,CKC | A006 | 737MAX8 A006CHECK,A006
T788,52,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T789,43,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T079,57,321,321K,120,,,CKC | A12 | ARBS | CFM A-CHECK 12,A12
T790,54,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T791,19,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T793,19,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T794,60,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T795,32,737,738M,96,,,CKC | A018 | 737MAX8 A018CHECK,A018
T796,35,737,738M,96,,,CKC | A018 | 737MAX8 A018CHECK,A018
T797,48,737,738M,96,,,CKC | A018 | 737MAX8 A018CHECK,A018
T799,25,737,738M,96,,,CKC | A018 | 737MAX8 A018CHECK,A018
T008,36,319,319S,120,,,CKC | A05 | ARBS | CFM A-CHECK 5,A05
T080,85,321,321K,120,,,CKC | A11 | ARBS | CFM A-CHECK 11,A11
T800,39,737,738M,96,,,CKC | A018 | 737MAX8 A018CHECK,A018
T801,26,737,738M,96,,,CKC | A018 | 737MAX8 A018CHECK,A018
T802,36,737,738M,96,,,CKC | A019 | 737MAX8 A019CHECK,A019
T803,37,737,738M,96,,,CKC | A017 | 737MAX8 A017CHECK,A017
T805,45,737,738M,144,,,CKC | A003 | 737MAX8 A003CHECK,A003
T806,23,737,738M,96,,,CKC | A002 | 737MAX8 A002CHECK,A002
T807,38,737,738M,96,,,CKC | A002 | 737MAX8 A002CHECK,A002
T808,58,737,738M,144,,,CKC | A003 | 737MAX8 A003CHECK,A003
T809,41,737,738M,96,,,CKC | A002 | 737MAX8 A002CHECK,A002
T081,64,321,321K,120,,,CKC | A06 | ARBS | CFM A-CHECK 6,A06
T810,23,737,738M,96,,,CKC | A002 | 737MAX8 A002CHECK,A002
T811,59,737,738M,96,,,CKC | A002 | 737MAX8 A002CHECK,A002
T812,18,737,738M,96,,,CKC | A002 | 737MAX8 A002CHECK,A002
T813,30,737,738M,96,,,CKC | A001 | 737MAX8 A001CHECK INITIAL,A001
T814,16,737,738M,96,,,CKC | A001 | 737MAX8 A001CHECK INITIAL,A001
T815,39,737,738M,96,,,CKC | A001 | 737MAX8 A001CHECK INITIAL,A001
T816,78,737,738M,96,,,CKC | A001 | 737MAX8 A001CHECK INITIAL,A001
T817,81,737,738M,96,,,CKC | A001 | 737MAX8 A001CHECK INITIAL,A001
T082,52,321,321K,120,,,CKC | A05 | ARBS | CFM A-CHECK 5,A05
T083,13,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T083,24,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T083,27,321,321K,120,,,CKC | A06 | ARBS | CFM A-CHECK 6,A06
T084,39,321,321K,120,,,CKC | A06 | ARBS | CFM A-CHECK 6,A06
T084,80,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T084,94,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T084,94,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T084,93,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T084,95,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T084,101,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T085,166,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T085,168,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T085,170,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T085,175,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T085,175,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T085,177,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T086,31,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T086,280,321,321K,92,,,CKC | C03 | A320 SERIES C3 PHASE CHECK,C03
T086,284,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
T086,285,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T086,285,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T086,310,321,321K,92,,,CKC | C06 | A320 SERIES C6 PHASE CHECK,C06
T086,571,321,321K,92,,,CKC | C10 | A320 SERIES C10 PHASE CHECK,C10
T086,330,321,321K,92,,,CKC | C05 | A320 SERIES C5 PHASE CHECK,C05
T086,522,321,321K,92,,,CKC | C07 | A320 SERIES C7 PHASE CHECK,C07
T086,571,321,321K,92,,,CKC | C09 | A320 SERIES C9 PHASE CHECK,C09
T086,565,321,321K,92,,,CKC | C08 | A320 SERIES C8 PHASE CHECK,C08
T087,74,321,321K,120,,,CKC | A11 | ARBS | CFM A-CHECK 11,A11
T088,32,321,321K,120,,,CKC | A01 | ARBS | CFM A-CHECK 1,A01
T088,346,321,321K,92,,,CKC | C01 | A320 SERIES C1 PHASE CHECK,C01
T088,346,321,321K,92,,,CKC | C02 | A320 SERIES C2 PHASE CHECK,C02
T088,363,321,321K,92,,,CKC | C04 | A320 SERIES C4 PHASE CHECK,C04
